% PARTICLE_ATTRIBUTES_CONTROLLERS_NAMES LostParticleAttributes ParticleIdNumber ParticleInitialCoordinates
% PARTICLE_ATTRIBUTES_CONTROLLER_DICT LostParticleAttributes size 1
% PARTICLE_ATTRIBUTES_CONTROLLER_DICT ParticleIdNumber size 1
% PARTICLE_ATTRIBUTES_CONTROLLER_DICT ParticleInitialCoordinates size 6
% BUNCH_ATTRIBUTE_DOUBLE charge   1
% BUNCH_ATTRIBUTE_DOUBLE classical_radius   1.5347e-18
% BUNCH_ATTRIBUTE_DOUBLE macro_size   58926
% BUNCH_ATTRIBUTE_DOUBLE mass   0.938272
%  SYNC_PART_COORDS 0 0 0  x, y, z positions in [m]
%  SYNC_PART_MOMENTUM 0 0 0  px, py, pz momentum component in GeV/c
%  SYNC_PART_X_AXIS 1 0 0  nxx, nxy, pxz - x-axis ort coordinates
%  info only: energy of the synchronous particle [GeV] = 0
%  info only: momentum of the synchronous particle [GeV/c] = 0
%  info only: beta=v/c of the synchronous particle = 0
%  info only: gamma=1/sqrt(1-(v/c)**2) of the synchronous particle = 1
%  SYNC_PART_TIME 0  time in [sec]
% x[m] px[rad] y[m] py[rad] z[m]  (pz or dE [GeV]) Pos (m) Particle_Id_Number Initial Coordinates
0.0010211249 0.01382542 -0.016951579 0.051069765 -0.0016441329 -9.4925668e-06 0.3035 9525 -0.00098916166 0.0033158626 0.0057662255 -0.07274094 -1.4108456e-05 -9.4925668e-06
-0.0031406969 -0.013245913 0.016715547 -0.047299798 0.00074887917 4.0623885e-06 0.3035 9600 -0.0015886698 -0.024900056 -0.0067967915 0.077757315 0.0016454266 4.0623885e-06
0.00094201686 0.0050457463 -0.017055756 0.050360142 0.00067043678 1.5403183e-05 0.3035 9612 0.00030908683 0.0069315801 0.0060113272 -0.074654814 0.0008171408 1.5403183e-05
0.002250207 0.0022312845 0.015938736 -0.052029558 -0.0015175118 2.9120405e-06 0.3035 9734 0.0022841479 0.021462521 -0.0037353107 0.059707149 -0.00083394596 2.9120405e-06
-0.001831827 -0.015870848 -0.016372865 0.04720586 -0.00092498557 -9.8957385e-06 0.3035 9754 0.00036441685 -0.010440056 0.0064180047 -0.07470036 0.00072256917 -9.8957385e-06
0.002072603 0.012601596 0.017398872 -0.051327212 -0.002168689 8.4292561e-06 0.3035 9773 0.00044040248 0.014508196 -0.0062069494 0.076444173 -0.0015421932 8.4292561e-06
0.0037070887 0.020153527 -0.016234499 0.050433671 -0.002127585 -1.1388472e-05 0.3035 9776 0.0011506561 0.027148436 0.0049285904 -0.066526077 -0.00046728367 -1.1388472e-05
0.0028905145 0.017072076 0.016396166 -0.055090675 0.00037880766 -1.3848488e-06 0.3035 9800 0.00068824424 0.020483891 -0.0032494433 0.058253516 0.0013157694 -1.3848488e-06
-0.0019796249 -0.01116971 0.016270545 -0.057067471 -0.0010651692 3.6564072e-06 0.3035 9864 -0.00055573921 -0.014289048 -0.0022356963 0.052674198 -0.00051835792 3.6564072e-06
0.0026347749 0.019933872 -0.016407847 0.053593722 -0.00012258653 -4.4305016e-06 0.3035 9869 -6.4592075e-05 0.016479958 0.0038851081 -0.061580505 0.0010322238 -4.4305016e-06
0.0033031348 0.020925911 0.015993322 -0.048481721 -0.0013512779 7.7670859e-06 0.3035 9900 0.00056838832 0.022702903 -0.005193827 0.067570091 -0.00087338579 7.7670859e-06
0.00053184058 0.007413646 0.016725328 -0.052233366 -0.0032341536 -1.8411971e-05 0.3035 9936 -0.00054959703 0.0016071504 -0.0050215387 0.068146755 -0.0011389089 -1.8411971e-05
-8.7418328e-06 0.0041270972 0.016379403 -0.054233445 -0.0006101891 1.0100095e-05 0.3035 9945 -0.00066211684 -0.0021362928 -0.0034832772 0.059580776 -0.00038039654 1.0100095e-05
-0.0038583525 -0.01899048 0.016922633 -0.05346341 -0.00052794879 1.2144836e-05 0.3035 9959 -0.0015283511 -0.02922413 -0.0046029287 0.066863941 -0.00024277893 1.2144836e-05
0.00064925597 -0.0035883491 0.017403263 0.042961446 -0.0010492554 2.5700521e-05 0.6075 227 0.00028155351 0.0064464535 -0.0080816185 0.081939749 -0.00071330132 6.5569961e-06
-0.00022069742 0.0061942017 0.0173968 0.044108933 -0.0010071659 2.3154385e-05 0.6075 235 -0.00094459255 -0.010179898 -0.0083130271 0.081614937 -0.00055416117 5.4150183e-06
-0.0017309883 0.0086046236 0.016041468 0.037794708 -0.0021468439 1.6510321e-05 0.6075 379 -0.00053424561 -0.015350796 -0.0074532701 0.076842998 0.00053089535 -1.5367771e-05
0.0025198933 -0.0026497645 0.016223028 0.038726384 -0.0012144052 2.0148523e-05 0.6075 381 -0.00085619265 0.0067410998 -0.0074122062 0.076996691 -0.00024648693 2.5500163e-07
-0.00013655104 -0.010233261 0.016663585 0.039546914 -0.00038721055 9.2694974e-06 0.6075 1193 0.0018138971 0.016294303 -0.0074981308 0.078960258 0.00046955174 3.762239e-06
0.00084466716 0.0015215616 0.016122832 0.039283653 -0.001630429 1.9937617e-05 0.6075 1732 -0.0007019127 -0.0016543125 -0.0076242307 0.076509063 -0.00016943604 -5.1358983e-06
0.00016861102 -0.00049607988 0.016397978 0.041542833 0.0001954677 -6.5259876e-06 0.6075 2045 -3.4092929e-06 0.00096139846 -0.0079426275 0.077040526 0.0015277809 -2.1814142e-07
0.0016972512 -0.016472453 0.016609248 0.039703728 -0.00089079929 1.6408472e-05 0.6075 2337 0.0019372202 0.028219897 -0.0075285297 0.078699242 0.00010079947 1.9119367e-06
-6.040684e-05 -0.011006657 -0.016032036 -0.038820183 -0.0020022508 3.2437401e-05 0.6075 2475 0.0018953449 0.017541386 0.007537092 -0.076075685 -0.0012265764 -1.9833241e-07
0.00017077653 -0.010905208 -0.016043183 -0.040319331 -0.00097761766 1.74564e-05 0.6075 2667 0.0017621306 0.017631939 0.0077268957 -0.075521202 -0.0002716875 2.1526742e-06
0.0030148434 -0.0077862779 0.015886789 0.038055798 -0.00049682358 1.9107754e-05 0.6075 3144 -0.00022099166 0.015587462 -0.0071772343 0.075035336 -0.00054251932 9.7327521e-06
-0.0006747256 0.0089391408 0.016394723 0.041343673 -0.00082138932 2.4268843e-05 0.6075 3276 -0.0011746473 -0.014996413 -0.0078267066 0.076916218 -0.00095184265 9.4490531e-06
0.0018295114 -0.0031941078 0.017411561 0.043766922 -0.00053709422 1.4967818e-05 0.6075 3384 -0.00038331138 0.0070941996 -0.0082033866 0.081705037 1.0334601e-05 5.9721971e-06
-0.001770147 0.012222668 0.016204603 0.040372699 -0.0014240927 3.0515241e-05 0.6075 3890 -0.0011585578 -0.021307 -0.0076985819 0.076315973 -0.0012365683 5.7409834e-06
-0.00063264694 0.00794759 -0.016271903 -0.037632869 0.0011969451 -2.7145154e-06 0.6075 4581 -0.0010298819 -0.01336738 0.0070693864 -0.076925655 0.00080152187 1.7013028e-05
7.5313599e-06 -0.002076018 0.016558615 0.042413682 -0.0018851983 2.4754627e-05 0.6075 4642 0.00034740802 0.0033325322 -0.0082078138 0.077975196 -0.00053191076 -4.9493554e-06
0.00041968635 -0.00010853125 0.017052399 0.04135211 0.00075670616 1.1423148e-06 0.6075 4722 -0.00019556023 0.00061963599 -0.0077232225 0.080145647 0.00061374374 1.4374545e-05
-0.0015328529 0.0067835157 -0.016968699 -0.042008576 -0.00020643192 1.5190359e-05 0.6075 4846 -0.00037956602 -0.012524292 0.0078577574 -0.079667774 -0.00023999732 1.1048619e-05
0.0019770785 -0.016545771 0.015950169 0.0385043 -0.0013764989 1.9975813e-05 0.6075 5152 0.0017787189 0.028453902 -0.0074041144 0.075659388 -0.00016362536 -1.888462e-06
-0.0017724885 0.0042233521 0.016453075 0.041130356 -0.0020062613 3.3031997e-05 0.6075 5821 0.0002154513 -0.0084194477 -0.0079347849 0.077679254 -0.0012095518 -5.1209974e-07
-0.00019849215 0.0021873715 -0.017019062 -0.041704808 -0.002673704 2.9828754e-05 0.6075 5831 -0.000263601 -0.0036807519 0.0081941967 -0.08101288 -0.00039342992 -1.3017401e-05
0.0002324348 0.0066675808 0.017111456 0.041511423 -0.00073768801 1.1597992e-05 0.6075 5967 -0.0012552968 -0.010480903 -0.0078743107 0.080929111 0.00045614476 4.1871129e-07
-0.0017692241 0.006355519 0.017008082 0.041474475 -0.00076745895 1.6562695e-05 0.6075 6029 -0.00018039938 -0.012064966 -0.0078263523 0.080278936 -1.5601101e-05 3.7347798e-06
-0.0010672309 0.0019875016 -0.017360748 -0.045037909 -0.00081551228 1.0590956e-05 0.6075 6418 0.00020915506 -0.0042916637 0.0085386005 -0.081304049 0.00049275957 -1.3351152e-06
0.00080989806 0.01106057 0.016256196 0.037650237 -0.00096538352 1.6287979e-05 0.6075 6989 -0.0023003184 -0.016943995 -0.0072156675 0.077456708 5.6067918e-05 9.7059335e-07
0.00028555655 -0.0088751428 -0.016966658 -0.043557345 -0.00080247867 9.6558657e-06 0.6075 7784 0.0013617394 0.014546789 0.0082960674 -0.079626489 0.00053787606 -1.7457743e-06
-0.00065027331 0.0012958669 -0.016158271 -0.037825182 -0.0014388743 3.7816958e-05 0.6075 7832 0.00011803035 -0.0027091687 0.0071999883 -0.076644131 -0.0019167956 1.1243912e-05
8.1517606e-05 -0.0059739942 -0.016105019 -0.036555518 -0.002201599 2.5681732e-05 0.6075 8043 0.00096561646 0.0096400553 0.0071953767 -0.07740401 -0.00031721092 -8.8587283e-06
-0.00079193747 -0.0036872358 -0.016150805 -0.036758525 -0.0030975328 3.2824409e-05 0.6075 8264 0.0010472375 0.0052485607 0.0073922213 -0.077914461 -0.00065288107 -1.5220175e-05
0.0026743485 -0.0062949929 0.016830871 0.041037448 -0.00086657677 1.8370403e-05 0.6075 9032 -0.00029213536 0.012915976 -0.0077435169 0.079454473 -0.00013822467 3.5920289e-06
-0.00057849523 -0.0079271445 -0.01625063 -0.038549842 -0.0005291042 1.4851474e-06 0.6075 9070 0.0016450993 0.012164622 0.0074203842 -0.077279815 0.0012205888 -4.3217327e-06
-0.0012606853 0.0027255547 0.016794814 0.043050118 -0.0019017779 2.5053788e-05 0.6075 9286 0.00019910503 -0.0055568255 -0.0083083251 0.079072746 -0.000459415 -5.4016199e-06
0.00097498574 -0.0040046998 -0.016161709 0.027336586 -0.0013655981 3.3059634e-05 0.6685 334 0.00074757482 0.015044525 0.0075695579 -0.074502378 -0.0015039081 3.8766307e-06
0.00046753263 -0.0078672498 -0.016049094 0.026252857 -0.00054564183 1.3599867e-05 0.6685 454 0.0012986783 0.01834983 0.0076236594 -0.073376961 -0.00011130518 3.1326779e-06
0.0010431059 0.010655339 0.016388204 -0.027369341 -0.0016372443 2.5058164e-05 0.6685 1508 -0.0015467835 -0.01173911 -0.007811404 0.075568659 -0.0006443335 -4.6621342e-06
0.0020387191 0.0073114641 0.01592843 -0.030448622 -0.0020834193 2.3642315e-05 0.6685 2845 -0.00091445696 0.0021627888 -0.0070695633 0.075962091 -0.00011712637 -1.2362895e-05
0.0023586949 -0.0016869468 -0.016134636 0.026869861 -0.00043210022 1.8553757e-05 0.6685 3134 0.00058711889 0.021776377 0.0075008104 -0.073895041 -0.0005177837 7.4597494e-06
0.0018473833 0.0011828179 -0.015904949 0.029017617 -0.0018907852 1.9436735e-05 0.6685 3547 2.2918582e-05 0.012123191 0.007253492 -0.074987437 0.00011157212 -1.2174776e-05
-0.0020413779 -0.0078497619 -0.015955333 0.030062406 -0.0018174268 2.4496367e-05 0.6685 4323 0.00099340204 -0.0012229445 0.0070941915 -0.075676954 -0.00034333385 -8.1350549e-06
0.0030325084 0.00026410157 -0.015743745 0.029853296 -6.5548419e-05 5.9490956e-06 0.6685 4417 0.00038314198 0.023578453 0.0067107407 -0.074159955 0.00062154992 4.8563357e-06
0.0004816599 -0.003778748 0.016067287 -0.02507151 -0.0014186963 1.7468846e-05 0.6685 4490 0.0006439071 0.010764077 -0.0079533755 0.073065329 -0.00021547272 -5.9253348e-06
0.0027992202 0.0073696835 0.015879211 -0.029568869 -0.00013361041 1.0169978e-05 0.6685 4754 -0.00079029137 0.0083080678 -0.0068816085 0.074488777 0.0002026806 6.3209578e-06
-0.0015180647 -0.0011943169 0.016002737 -0.030125218 4.7373292e-05 1.1933352e-05 0.6685 4799 -1.7931234e-05 -0.0097616842 -0.0068533725 0.075138794 -2.8526698e-05 9.9519646e-06
-0.00017593898 0.0097476481 0.016353645 -0.026190193 -0.0012747057 2.6358129e-05 0.6685 6370 -0.0015530116 -0.019529441 -0.0079051617 0.07458549 -0.0009626049 1.1825047e-06
-0.0012257482 -0.01436489 0.016002636 -0.029574973 -0.00018089801 1.8649361e-05 0.6685 6665 0.002115873 0.0171959 -0.0069595133 0.07484259 -0.00055801606 1.1025829e-05
0.0001743835 0.0069046857 -0.016354322 0.02609378 -1.1910384e-05 -5.7140134e-06 0.6685 7458 -0.0010634703 -0.011543075 0.0079026526 -0.074427406 0.0014357053 -1.4895699e-06
-0.0013296535 -0.0018474668 -0.016070527 0.026641132 -0.0010738285 3.2268105e-05 0.6685 8261 0.00012783377 -0.0069277388 0.0075809623 -0.073664371 -0.0016379202 7.5557679e-06
0.00031247881 0.003178015 -0.016154617 0.027605679 0.0003477547 -6.0296197e-06 0.6685 8546 -0.00046120299 -0.0034899403 0.007478716 -0.0744455 0.0013550952 3.1127102e-06
-0.0017811717 0.0026095431 0.010605186 -0.034029857 -0.00068461498 -3.2693215e-06 0.779 7 -0.00075769446 -0.022312441 -0.0059407007 0.06922303 0.0015935193 -7.7973685e-06
-0.0008008544 -0.009612305 0.010497389 -0.034985919 0.000353203 1.7472838e-05 0.779 37 0.0015587057 0.019987956 -0.0056061402 0.069057019 -0.00058207554 1.3115169e-05
-0.0037966412 -0.0018251478 0.0092767262 -0.023273731 -0.00054851131 6.54417e-06 0.779 47 -0.00025902945 -0.026417329 -0.0057244956 0.054240465 0.00013807539 -2.496198e-06
0.0015758712 0.010231442 0.0091367014 -0.028115442 0.00042383951 -1.4566011e-05 0.779 58 -0.0015047486 -0.015143573 -0.0053138498 0.058364224 0.001960561 4.4671537e-07
-0.0015128759 0.0056485019 0.011270211 -0.034696321 -0.0011607617 1.6469373e-05 0.779 74 -0.0012487313 -0.028519855 -0.0063992112 0.07216576 0.00029608429 -8.2136641e-06
-0.00079847055 -0.011731442 0.010144593 -0.03287243 -0.0022056086 2.0405707e-05 0.779 84 0.0018540253 0.02556694 -0.005916062 0.067010721 -0.00010500441 -1.7941192e-05
-0.0032112565 -0.008832078 -0.0091941859 0.027182514 -0.0004746393 -1.5753882e-05 0.779 90 0.0010369693 -0.0021296129 0.0054823132 -0.05793168 0.0022361482 -1.060621e-05
0.0022662025 8.4277742e-05 -0.010056083 0.027384948 6.4020149e-05 2.7703359e-05 0.779 91 0.00035111241 0.018633643 0.0059260619 -0.060496006 -0.0018327707 1.3353415e-05
-0.0010278245 0.0042521053 -0.0093199883 0.028397818 5.4347282e-05 -3.7113159e-06 0.779 138 -0.00088378398 -0.020256091 0.0053817015 -0.059222658 0.0010545862 8.117705e-07
1.6193682e-06 -0.0041031553 -0.012327916 0.030512518 -0.0017905751 1.8303209e-05 0.779 141 0.0006989476 0.01132632 0.0076930914 -0.071999634 -5.989209e-05 -1.4508814e-05
0.0028345058 0.0093450732 0.010174438 -0.028690543 0.0006679631 -5.9509108e-06 0.779 149 -0.001167512 -0.0022510695 -0.005994764 0.062257283 0.0010716804 7.5424316e-06
0.0032033255 0.012727635 -0.011083442 0.032650521 -0.00079092404 2.0704293e-05 0.779 165 -0.0016868477 -0.0084451343 0.006417127 -0.069373634 -0.00059626237 -5.0154787e-07
-0.0001198302 0.00029849635 -0.010901098 0.027853795 -0.00207966 3.6832597e-05 0.779 168 -6.3723158e-05 -0.0017735453 0.0068731896 -0.064522389 -0.0022125464 -7.6865639e-06
0.00021456223 0.0060889283 0.010846872 -0.034871008 -0.0020840173 3.1295356e-05 0.779 178 -0.00099386596 -0.014896497 -0.0062933972 0.071227848 -0.00091340781 -1.3492748e-05
0.00071604674 -0.0017136401 -0.0092106393 0.032049202 -0.0019216252 2.7745692e-05 0.779 189 0.00037722908 0.010482271 0.0052191245 -0.062798045 -0.0011786388 -1.0157655e-05
0.0017950591 0.0048969221 0.012464305 -0.029628907 -0.00032900474 1.1793583e-05 0.779 201 -0.00055170786 0.0014916456 -0.0076586184 0.071103915 -9.8988906e-05 2.2294913e-06
-0.0043644569 -0.0097401497 -0.011664252 0.032496018 -0.00023693386 1.8295629e-05 0.779 208 0.00094224432 -0.009804447 0.0067459384 -0.070967756 -0.00048521609 5.2834216e-06
0.0004574911 -0.0030984171 0.0094889894 -0.033536978 -0.00088185309 -7.9548424e-06 0.779 232 0.00060014688 0.012394943 -0.0052217377 0.065146722 0.0019558142 -1.212986e-05
0.0013739284 0.0002896151 0.011165877 -0.025779341 0.0007252361 -2.8667205e-06 0.779 233 0.00016582188 0.010625808 -0.0069670191 0.062856364 0.00067608601 9.5823076e-06
0.00034377524 0.00095351894 -0.0091593582 0.019713571 0.0010144943 -2.3344203e-05 0.779 234 -0.00011546868 0.00018426749 0.0060109281 -0.050408025 0.0025656995 1.0154211e-06
-0.0027875888 -0.0055411432 -0.0093961207 0.024789847 -0.00078143338 1.6064192e-05 0.779 258 0.00054414177 -0.0077036265 0.005757615 -0.056131429 -0.00079255152 -8.1816946e-07
-0.00079893511 -0.0091641999 -0.009288499 0.032630784 -0.002876231 3.8328331e-05 0.779 272 0.0013902198 0.018220403 0.0054217113 -0.063926903 -0.0019538069 -1.6122118e-05
7.8921883e-06 -0.0015608185 -0.0096988288 0.033722312 0.001042048 1.6681105e-05 0.779 275 0.00027609872 0.0043899917 0.0050625327 -0.064882606 -0.00087839438 2.1268242e-05
-0.00086104625 0.00021217771 -0.009207836 0.02899855 -0.001944528 3.4314216e-05 0.779 304 -0.00013835489 -0.0075083336 0.005446336 -0.059762382 -0.0021135538 -6.2286655e-06
0.00065562562 0.0045018677 0.0094912343 -0.018653293 -0.00036571923 -9.0290683e-07 0.779 307 -0.00066372476 -0.0069378895 -0.0063099675 0.050589604 0.00049776905 -3.2884994e-06
0.0010411082 -0.010706881 0.00915377 -0.022906913 0.00020677185 1.4948295e-05 0.779 309 0.0020075198 0.03811516 -0.0055816178 0.053228905 -0.00080748753 1.0281288e-05
0.0015608572 0.0046552833 -0.011910305 0.029707449 -0.0015973725 3.2054845e-05 0.779 314 -0.00056450289 9.0469271e-05 0.0074158124 -0.069644023 -0.001520406 -6.0723876e-06
0.00062293163 0.00036092971 0.0098177065 -0.029053824 0.00074595644 1.9143959e-06 0.779 317 3.5285851e-05 0.0041792324 -0.0056556763 0.06127957 0.00034445154 1.1349573e-05
0.00052322023 0.0079901333 0.010822162 -0.035229588 -9.3480384e-05 -6.9734776e-06 0.779 325 -0.0013101263 -0.017885786 -0.0059745169 0.070886089 0.0016898277 -9.4667205e-07
-0.0023220141 -0.0068443728 -0.011482228 0.028702119 0.0012468768 -4.3389824e-06 0.779 332 0.00081053301 -0.00045734895 0.0069395183 -0.066529989 0.00071083926 1.6249734e-05
0.0024384723 0.0040060566 0.0095646039 -0.02406472 -0.00056681906 1.2782529e-05 0.779 341 -0.00033104288 0.0090601384 -0.0059285213 0.055981645 -0.00055235443 2.5475467e-07
-0.0019654285 -0.0091400489 -0.010142705 0.030184811 0.00022665457 1.750538e-05 0.779 357 0.0012679452 0.0088395129 0.0057936375 -0.063455857 -0.00086855804 1.1423503e-05
0.0032276324 0.0093009783 -0.010998618 0.027471942 -0.00058416482 1.5816816e-05 0.779 370 -0.0010981315 0.0011667963 0.0067545583 -0.064117849 -0.00057019398 8.1338144e-07
0.002308759 0.018021281 0.009263746 -0.031659834 2.0074073e-05 -6.183385e-06 0.779 375 -0.0027375584 -0.030624052 -0.0050925167 0.062164287 0.001477537 1.0430061e-07
-0.0014926022 -0.016370016 0.0093698366 -0.025057021 -0.0011835898 2.1924877e-05 0.779 397 0.0025440334 0.032461828 -0.0057441734 0.056357559 -0.0011534202 -2.5680115e-06
-7.108619e-05 -0.0012126011 -0.0099643919 0.034701316 0.00055791525 -6.6823134e-06 0.779 405 0.00019926556 0.0027704659 0.0053338642 -0.067215447 0.0013811084 6.8689781e-06
0.0015941665 0.0070903444 -0.0094513988 0.016391019 0.0010387761 -3.9084913e-06 0.779 411 -0.00097478798 -0.0063381585 0.006410253 -0.048155459 0.00059291786 1.0072704e-05
0.0025842538 0.014524659 -0.0094658651 0.026235536 -0.0009686229 1.4848127e-05 0.779 451 -0.0020859843 -0.018542632 0.0057339532 -0.057818421 -0.00056351345 -3.2125554e-06
0.0027568404 0.0079078469 -0.01026578 0.023673641 0.00023167597 -1.132014e-05 0.779 468 -0.00094453786 0.00096054122 0.0065186261 -0.057980713 0.0015414524 -5.5967941e-07
0.002134997 0.004620689 -0.0090771735 0.025811979 -0.0012004344 1.5187791e-06 0.779 483 -0.00048611499 0.0048166027 0.0055114919 -0.056262377 0.00069603564 -1.1825062e-05
0.00039610339 -0.0065779748 0.0094955449 -0.031454951 0.0010645143 -1.1686355e-05 0.779 501 0.0011942725 0.021456564 -0.0052345009 0.062447039 0.0015905988 1.0730951e-05
-0.0022206479 -0.0031242835 -0.010485849 0.028621955 0.0013686175 3.2080886e-06 0.779 507 0.00017983479 -0.0099010867 0.0061368743 -0.062938076 2.6548451e-05 2.0002121e-05
0.0013484365 0.011632915 0.0095572658 -0.023079346 0.0012797613 3.5357143e-07 0.779 528 -0.0017817345 -0.020757549 -0.005930796 0.054709617 0.00025783113 1.6048501e-05
-0.0026231389 -0.009648363 -0.0092711207 0.02122476 -0.0013683078 2.7396757e-05 0.779 550 0.0012718213 0.0049399575 0.0059908359 -0.05237103 -0.0020752146 -8.9606278e-07
0.0011214417 0.010643182 0.0098221309 -0.032964052 -0.0010919476 1.8946372e-05 0.779 552 -0.0016503508 -0.020017529 -0.0054819419 0.065505746 -0.00039313693 -4.4927995e-06
-0.0007036009 -0.0022478174 0.0099535101 -0.026972845 -0.00051409605 -1.7858036e-05 0.779 555 0.00027960854 0.00039409688 -0.0061004268 0.060336721 0.0024269988 -1.181336e-05
0.00043975301 0.00024373563 0.011373754 -0.032275685 -0.00032856781 -1.3073259e-05 0.779 559 2.9537916e-05 0.0030126254 -0.0067020822 0.070121371 0.0021423438 -6.4554996e-06
-0.0030570534 0.0010163976 -0.010438317 0.028780096 -0.00034634069 9.7667785e-06 0.779 570 -0.0006921928 -0.028522601 0.0061418039 -0.06336537 0.00010380324 1.0576695e-06
-0.000238374 -0.0090966233 -0.0098724014 0.025521008 -0.00096920668 -5.6139767e-06 0.779 582 0.0014988653 0.023059301 0.0061266783 -0.058661263 0.0013971573 -1.2091616e-05
0.00062206005 0.012163903 0.011191999 -0.034250798 0.00049342844 -3.3912161e-06 0.779 604 -0.0020413837 -0.028724168 -0.0062348777 0.070880518 0.0011225763 8.5737464e-06
-0.00074860402 -0.00075464319 0.0091213784 -0.017700106 -0.0016772833 1.517587e-05 0.779 650 3.8189197e-05 -0.0039650416 -0.0061598642 0.048552204 -0.0010203644 -9.3025864e-06
0.0013862895 0.0063631157 -0.011424425 0.029074919 -0.00016774698 2.7074113e-05 0.779 651 -0.00087979779 -0.0059917662 0.0068836872 -0.066879876 -0.0016096599 1.0154857e-05
0.0018405139 0.015459708 0.011001522 -0.028730282 -0.0016770425 2.4522018e-05 0.779 684 -0.0023471119 -0.027206816 -0.0067956463 0.0656425 -0.00090593186 -8.9477592e-06
0.00072534834 0.0074714445 -0.010737625 0.026366847 -0.00092112583 1.8223981e-05 0.779 687 -0.0011631833 -0.01451985 0.0066874699 -0.062263178 -0.00079407623 -1.8980631e-06
-0.0006187064 0.0062981851 -0.009947672 0.023257069 -0.0016326516 1.3614202e-05 0.779 696 -0.0011275306 -0.022214418 0.006386638 -0.056772645 -0.00037809434 -1.151309e-05
0.0026997689 0.008022048 -0.010297255 0.027913212 -0.0014687152 1.8031607e-06 0.779 724 -0.00097125899 0.00017364961 0.0063196548 -0.062541032 0.00093207245 -1.53003e-05
-0.00057880367 0.0038122266 -0.011623715 0.033531565 -0.00031141636 -1.356892e-05 0.779 735 -0.00076495643 -0.015542898 0.0067620516 -0.072139794 0.0022476855 -5.8866862e-06
-0.0032077727 -0.019485133 -0.010169545 0.029713415 -0.00020064268 8.3382445e-06 0.779 774 0.0028535427 0.027109613 0.0059174586 -0.063332645 0.00013268087 3.0112002e-06
-7.3026122e-05 -0.0068671967 -0.010130204 0.035209345 0.00050622218 -1.8576351e-05 0.779 800 0.0011793088 0.018478996 0.0054678808 -0.068412948 0.0024589944 2.6837947e-06
0.0013357518 0.013085739 0.0093031025 -0.032179731 0.00042237955 -1.7683484e-05 0.779 821 -0.0020348633 -0.025073694 -0.0051095252 0.0627957 0.0023819558 6.0079494e-07
0.00063981411 0.0018801978 -0.010177381 0.027851559 -0.00016689158 -1.7479097e-05 0.779 822 -0.00022584183 0.00010117861 0.0061768577 -0.061838846 0.0023282157 -7.319612e-06
-0.00012295359 0.0042994097 -0.010451871 0.033791321 0.0001839089 2.8868195e-05 0.779 828 -0.00077857545 -0.01295028 0.0056770369 -0.067758544 -0.0016105913 1.4871765e-05
0.004306558 0.012693486 0.010531465 -0.027995731 -0.00038622657 6.5506735e-06 0.779 830 -0.0015109221 0.00077102206 -0.006347462 0.063017545 0.00023280072 -3.5732997e-07
-3.8383344e-06 0.0038226026 -0.0093392742 0.024248508 -0.0004276997 2.2186506e-05 0.779 854 -0.00064657921 -0.010465413 0.0057211391 -0.055289443 -0.0015132739 6.1724858e-06
-0.0023539572 -0.0031853236 0.0099771834 -0.031209898 0.0016169075 -1.2752989e-05 0.779 866 0.00018275693 -0.010747502 -0.0056064711 0.063693606 0.0014721249 1.7289188e-05
0.0031014168 0.00038301497 0.009572325 -0.028659327 -0.00031602462 -8.9600669e-06 0.779 871 0.00042231519 0.024827216 -0.0055624608 0.060468132 0.0016826033 -5.4081319e-06
0.0014175463 0.012741296 -0.0097953779 0.024987395 -0.0013082153 2.0460109e-05 0.779 895 -0.0019414032 -0.023170028 0.0061081879 -0.057803924 -0.0010474071 -4.6691152e-06
0.0035800406 0.019449261 -0.0093540282 0.022689863 -0.00082103756 1.1485398e-05 0.779 916 -0.002774487 -0.02384392 0.0059063042 -0.054014048 -0.00043630515 -2.409503e-06
-0.00013535067 0.0023458663 0.0096077955 -0.023064019 0.00027778902 1.9989546e-06 0.779 939 -0.00041614993 -0.0075373465 -0.0060169422 0.055064295 0.00024708372 5.2492877e-06
-0.0025994164 -0.0036225467 -0.0094148544 0.032484291 0.0015640724 4.6310385e-07 0.779 947 0.00020192149 -0.011701583 0.0049793169 -0.062770375 0.0003574776 2.1667335e-05
-0.00086566012 -0.0064535474 0.010755361 -0.02763713 0.00042390017 -1.6470561e-05 0.779 955 0.00097075193 0.0106358 -0.0065917021 0.063411041 0.0020639301 5.8881175e-07
0.0013372575 0.0051038794 -0.0092289772 0.021216412 -0.0013501505 -7.4181729e-07 0.779 975 -0.0006758662 -0.0030555813 0.0059862079 -0.052348894 0.00070319531 -1.3963883e-05
-0.00067890801 -0.0054935988 -0.010814688 0.033569292 0.00029323338 5.552163e-06 0.779 1007 0.00084758753 0.0095630504 0.0060329788 -0.068999997 0.00036071153 8.0499562e-06
-0.0019804504 -0.0071240366 0.0093851823 -0.023668627 -0.0024887985 2.5581283e-05 0.779 1008 0.00093955161 0.003374403 -0.0060431913 0.055406407 -0.0016133183 -1.4176686e-05
-5.3777078e-05 -0.00027765073 0.010837476 -0.022061479 -0.00076176839 -2.5667826e-06 0.779 1034 3.9213363e-05 0.00032019819 -0.0071228045 0.058533698 0.00088564259 -8.3657572e-06
