Los Alamos National Laboratory Poisson Superfish
Program SF7 written by James H. Billen and Lloyd M. Young

The original Poisson Superfish codes were developed
by Ron F. Holsinger in collaboration with Klaus Halbach.
These programs are provided as a service to the accelerator
community by the Los Alamos Accelerator Code Group (LAACG).

(c) Copyright 1985-2005, by the Regents of the University of California.        
This software was produced under U. S. Government contract W-7405-ENG-36        
by Los Alamos National Laboratory, which is operated by the University          
of California for the U. S. Department of Energy.  Neither the Government       
nor the University makes any warranty, express or implied, or assumes           
any liability or responsibility for its use, or represents that use of          
this software would not infringe privately owned rights.                        
Unpublished - rights reserved under Copyright Laws of the United States.        


Program SF7  7.17  released 1-13-2006 

Program file: C:\LANL\SF7.EXE
SF.INI file: c:\USER\SHISHLO\SNS_Physics\Cavities_Filed_Calculations\MEBT\sfish\SF.INI  4-04-2003  16:43:54
Solution file C:\USER\SHISHLO\SNS_PHYSICS\CAVITIES_FILED_CALCULATIONS\MEBT\SFISH\SFIN-1_5CM.T35.
Memory used for SFIN-1_5CM.T35 arrays:     752.388 K
Reading keyword commands and data from file:
C:\USER\SHISHLO\SNS_PHYSICS\CAVITIES_FILED_CALCULATIONS\MEBT\SFISH\SFIN-1_5CM.IN7

Electromagnetic fields for a rectangular area with corners at:
(Zmin,Rmin) = (0.0,0.0)
(Zmax,Rmax) = (5.048,1.5)
Z and R increments:   200    50

      Z             R              Ez            Er            |E|           H 
   2.59972      0.390000      2.363371E-01  7.594662E-02  2.482401E-01  1.092142E+01
   2.62496      0.390000      2.271396E-01  7.315949E-02  2.386309E-01  1.049641E+01
   2.65020      0.390000      2.183027E-01  7.037236E-02  2.293651E-01  1.008730E+01
   2.67544      0.390000      2.096292E-01  6.823627E-02  2.204554E-01  9.697773E+00
   2.70068      0.390000      2.015274E-01  6.502524E-02  2.117583E-01  9.319125E+00
   2.72592      0.390000      1.936654E-01  6.261974E-02  2.035375E-01  8.955289E+00
   2.75116      0.390000      1.861147E-01  6.021424E-02  1.956130E-01  8.605166E+00
   2.77640      0.390000      1.787016E-01  5.837681E-02  1.879950E-01  8.272040E+00
   2.80164      0.390000      1.717849E-01  5.560318E-02  1.805596E-01  7.948173E+00
   2.82688      0.390000      1.650712E-01  5.353256E-02  1.735345E-01  7.637096E+00
   2.85212      0.390000      1.586255E-01  5.146195E-02  1.667644E-01  7.337822E+00
   2.87736      0.390000      1.522957E-01  4.988433E-02  1.602574E-01  7.053238E+00
   2.90260      0.390000      1.463956E-01  4.749532E-02  1.539073E-01  6.776536E+00
   2.92784      0.390000      1.406672E-01  4.571672E-02  1.479097E-01  6.510847E+00
   2.95308      0.390000      1.351690E-01  4.393813E-02  1.421309E-01  6.255297E+00
   2.97832      0.390000      1.297687E-01  4.258552E-02  1.365776E-01  6.012408E+00
   3.00356      0.390000      1.247391E-01  4.053243E-02  1.311592E-01  5.776225E+00
   3.02880      0.390000      1.198549E-01  3.900722E-02  1.260427E-01  5.549507E+00
   3.05404      0.390000      1.151682E-01  3.748201E-02  1.211141E-01  5.331484E+00
   3.07928      0.390000      1.105642E-01  3.632353E-02  1.163780E-01  5.124350E+00
   3.10452      0.390000      1.062794E-01  3.456230E-02  1.117581E-01  4.922919E+00
   3.12976      0.390000      1.021178E-01  3.325606E-02  1.073965E-01  4.729611E+00
   3.15500      0.390000      9.812521E-02  3.194983E-02  1.031957E-01  4.543750E+00
   3.18024      0.390000      9.420259E-02  3.095832E-02  9.915919E-02  4.367238E+00
   3.20548      0.390000      9.055456E-02  2.944956E-02  9.522293E-02  4.195575E+00
   3.23072      0.390000      8.701073E-02  2.833193E-02  9.150719E-02  4.030877E+00
   3.25596      0.390000      8.361157E-02  2.721430E-02  8.792902E-02  3.872549E+00
   3.28120      0.390000      8.027159E-02  2.636602E-02  8.449080E-02  3.722239E+00
   3.30644      0.390000      7.716754E-02  2.507493E-02  8.113927E-02  3.576051E+00
   3.33168      0.390000      7.415169E-02  2.411929E-02  7.797573E-02  3.435829E+00
   3.35692      0.390000      7.125954E-02  2.316366E-02  7.492981E-02  3.301055E+00
   3.38216      0.390000      6.841751E-02  2.243796E-02  7.200290E-02  3.173151E+00
   3.40740      0.390000      6.577807E-02  2.133398E-02  6.915124E-02  3.048750E+00
   3.43264      0.390000      6.321328E-02  2.051716E-02  6.645955E-02  2.929459E+00
   3.45788      0.390000      6.075421E-02  1.970034E-02  6.386844E-02  2.814824E+00
   3.48312      0.390000      5.833764E-02  1.907932E-02  6.137835E-02  2.706072E+00
   3.50836      0.390000      5.613589E-02  1.834342E-02  5.905692E-02  2.599403E+00
   3.53360      0.390000      5.391552E-02  1.743767E-02  5.666530E-02  2.498901E+00
   3.55884      0.390000      5.182641E-02  1.673954E-02  5.446273E-02  2.401483E+00
   3.58408      0.390000      4.977338E-02  1.620772E-02  5.234577E-02  2.309102E+00
   3.60932      0.390000      4.790398E-02  1.557887E-02  5.037353E-02  2.218499E+00
   3.63456      0.390000      4.601942E-02  1.480468E-02  4.834217E-02  2.133155E+00
   3.65980      0.390000      4.424643E-02  1.420782E-02  4.647159E-02  2.050459E+00
   3.68504      0.390000      4.250413E-02  1.375184E-02  4.467342E-02  1.972076E+00
   3.71028      0.390000      4.091874E-02  1.321418E-02  4.299951E-02  1.895213E+00
   3.73552      0.390000      3.932131E-02  1.255234E-02  4.127623E-02  1.822834E+00
   3.76076      0.390000      3.781862E-02  1.204172E-02  3.968943E-02  1.752732E+00
   3.78600      0.390000      3.638202E-02  1.153109E-02  3.816565E-02  1.685541E+00
   3.81124      0.390000      3.499962E-02  1.118991E-02  3.674489E-02  1.621225E+00
   3.83648      0.390000      3.364794E-02  1.062383E-02  3.528526E-02  1.559945E+00
   3.86172      0.390000      3.237661E-02  1.018648E-02  3.394126E-02  1.500627E+00
   3.88696      0.390000      3.116190E-02  9.749122E-03  3.265133E-02  1.443803E+00
   3.91220      0.390000      2.999327E-02  9.454766E-03  3.144819E-02  1.389459E+00
   3.93744      0.390000      2.885223E-02  8.970146E-03  3.021447E-02  1.337693E+00
   3.96268      0.390000      2.777927E-02  8.594878E-03  2.907851E-02  1.287626E+00
   3.98792      0.390000      2.675489E-02  8.219611E-03  2.798904E-02  1.239698E+00
   4.01316      0.390000      2.576973E-02  7.964496E-03  2.697244E-02  1.193916E+00
   4.03840      0.390000      2.480963E-02  7.549008E-03  2.593270E-02  1.150322E+00
   4.06364      0.390000      2.390716E-02  7.226181E-03  2.497538E-02  1.108207E+00
   4.08888      0.390000      2.304647E-02  6.903355E-03  2.405818E-02  1.067933E+00
   4.11412      0.390000      2.221921E-02  6.680894E-03  2.320189E-02  1.029522E+00
   4.13936      0.390000      2.141500E-02  6.323920E-03  2.232922E-02  9.929703E-01
   4.16460      0.390000      2.065952E-02  6.045196E-03  2.152580E-02  9.577137E-01
   4.18984      0.390000      1.994012E-02  5.766472E-03  2.075718E-02  9.240460E-01
   4.21508      0.390000      1.924927E-02  5.570906E-03  2.003920E-02  8.920081E-01
   4.24032      0.390000      1.857994E-02  5.263293E-03  1.931105E-02  8.615472E-01
   4.26556      0.390000      1.795178E-02  5.021441E-03  1.864085E-02  8.322319E-01
   4.29080      0.390000      1.735491E-02  4.779589E-03  1.800104E-02  8.042953E-01
   4.31604      0.390000      1.678254E-02  4.605839E-03  1.740308E-02  7.777943E-01
   4.34128      0.390000      1.623058E-02  4.339687E-03  1.680073E-02  7.526325E-01
   4.36652      0.390000      1.571334E-02  4.128406E-03  1.624663E-02  7.284952E-01
   4.39176      0.390000      1.522346E-02  3.917125E-03  1.571934E-02  7.055625E-01
   4.41700      0.390000      1.475469E-02  3.760657E-03  1.522641E-02  6.839063E-01
   4.44224      0.390000      1.430563E-02  3.529134E-03  1.473451E-02  6.633885E-01
   4.46748      0.390000      1.388584E-02  3.342887E-03  1.428255E-02  6.438006E-01
   4.49272      0.390000      1.349015E-02  3.156641E-03  1.385455E-02  6.252746E-01
   4.51796      0.390000      1.311284E-02  3.013362E-03  1.345463E-02  6.078964E-01
   4.54320      0.390000      1.275486E-02  2.810536E-03  1.306084E-02  5.914880E-01
   4.56844      0.390000      1.242155E-02  2.644396E-03  1.269991E-02  5.759394E-01
   4.59368      0.390000      1.210975E-02  2.478257E-03  1.236074E-02  5.613379E-01
   4.61892      0.390000      1.181418E-02  2.344471E-03  1.204456E-02  5.477821E-01
   4.64416      0.390000      1.153779E-02  2.165113E-03  1.173918E-02  5.350531E-01
   4.66940      0.390000      1.128224E-02  2.014585E-03  1.146069E-02  5.231394E-01
   4.69464      0.390000      1.104617E-02  1.864057E-03  1.120235E-02  5.120839E-01
   4.71988      0.390000      1.082502E-02  1.736788E-03  1.096347E-02  5.019998E-01
   4.74512      0.390000      1.062261E-02  1.575932E-03  1.073887E-02  4.926005E-01
   4.77036      0.390000      1.043805E-02  1.436718E-03  1.053646E-02  4.840133E-01
   4.79560      0.390000      1.027151E-02  1.297504E-03  1.035314E-02  4.762198E-01
   4.82084      0.390000      1.012571E-02  1.175704E-03  1.019374E-02  4.700763E-01
   4.84608      0.390000      9.957120E-03  1.026628E-03  1.000991E-02  4.630968E-01
   4.87132      0.390000      9.839806E-03  8.982994E-04  9.880725E-03  4.576101E-01
   4.89656      0.390000      9.738135E-03  7.699709E-04  9.768527E-03  4.528549E-01
   4.92180      0.390000      9.679874E-03  6.403589E-04  9.701032E-03  4.494384E-01
   4.94704      0.390000      9.579045E-03  5.082430E-04  9.592519E-03  4.454217E-01
   4.97228      0.390000      9.524157E-03  3.811822E-04  9.531782E-03  4.428865E-01
   4.99752      0.390000      9.484951E-03  2.541215E-04  9.488355E-03  4.410756E-01
   5.02276      0.390000      9.461428E-03  1.270607E-04  9.462281E-03  4.399891E-01
   5.04800      0.390000      9.453587E-03  0.000000E+00  9.453587E-03  4.396269E-01
   0.00000      0.420000      3.915448E+00  0.000000E+00  3.915448E+00  1.813984E+02
  2.524000E-02  0.420000      3.914101E+00  2.027739E-02  3.914153E+00  1.813406E+02
  5.048000E-02  0.420000      3.910059E+00  4.055478E-02  3.910269E+00  1.811672E+02
  7.572000E-02  0.420000      3.903322E+00  6.083218E-02  3.903796E+00  1.808782E+02
  0.100960      0.420000      3.893891E+00  8.110957E-02  3.894736E+00  1.804736E+02
  0.126200      0.420000      3.882792E+00  1.004320E-01  3.884091E+00  1.799627E+02
  0.151440      0.420000      3.868315E+00  1.205184E-01  3.870192E+00  1.793329E+02
  0.176680      0.420000      3.851206E+00  1.406048E-01  3.853772E+00  1.785886E+02
  0.201920      0.420000      3.831465E+00  1.606912E-01  3.834833E+00  1.777298E+02
  0.227160      0.420000      3.804941E+00  1.787976E-01  3.809139E+00  1.767534E+02
  0.252400      0.420000      3.780052E+00  1.976943E-01  3.785218E+00  1.756802E+02
  0.277640      0.420000      3.752891E+00  2.165909E-01  3.759136E+00  1.744993E+02
  0.302880      0.420000      3.723460E+00  2.354875E-01  3.730899E+00  1.732108E+02
  0.328120      0.420000      3.694332E+00  2.521023E-01  3.702924E+00  1.717836E+02
  0.353360      0.420000      3.659873E+00  2.692667E-01  3.669765E+00  1.702975E+02
  0.378600      0.420000      3.623351E+00  2.864311E-01  3.634655E+00  1.687136E+02
  0.403840      0.420000      3.584766E+00  3.035956E-01  3.597599E+00  1.670318E+02
  0.429080      0.420000      3.547756E+00  3.182705E-01  3.562004E+00  1.652110E+02
  0.454320      0.420000      3.504668E+00  3.331612E-01  3.520468E+00  1.633542E+02
  0.479560      0.420000      3.459790E+00  3.480520E-01  3.477253E+00  1.614125E+02
  0.504800      0.420000      3.413123E+00  3.629428E-01  3.432366E+00  1.593859E+02
  0.530040      0.420000      3.369305E+00  3.752705E-01  3.390140E+00  1.572218E+02
  0.555280      0.420000      3.318851E+00  3.873855E-01  3.341383E+00  1.550480E+02
  0.580520      0.420000      3.266940E+00  3.995004E-01  3.291276E+00  1.528051E+02
  0.605760      0.420000      3.213573E+00  4.116153E-01  3.239827E+00  1.504931E+02
  0.631000      0.420000      3.164229E+00  4.213012E-01  3.192153E+00  1.480492E+02
  0.656240      0.420000      3.107970E+00  4.302450E-01  3.137609E+00  1.456220E+02
  0.681480      0.420000      3.050637E+00  4.391889E-01  3.082089E+00  1.431438E+02
  0.706720      0.420000      2.992228E+00  4.481327E-01  3.025599E+00  1.406146E+02
  0.731960      0.420000      2.938775E+00  4.550051E-01  2.973790E+00  1.379644E+02
  0.757200      0.420000      2.878503E+00  4.605554E-01  2.915114E+00  1.353547E+02
  0.782440      0.420000      2.817564E+00  4.661058E-01  2.855857E+00  1.327133E+02
  0.807680      0.420000      2.755958E+00  4.716561E-01  2.796026E+00  1.300404E+02
  0.832920      0.420000      2.699876E+00  4.756766E-01  2.741459E+00  1.272630E+02
  0.858160      0.420000      2.637492E+00  4.778290E-01  2.680426E+00  1.245452E+02
  0.883400      0.420000      2.574850E+00  4.799814E-01  2.619205E+00  1.218151E+02
  0.908640      0.420000      2.511949E+00  4.821339E-01  2.557800E+00  1.190727E+02
  0.933880      0.420000      2.454705E+00  4.833964E-01  2.501849E+00  1.162478E+02
  0.959120      0.420000      2.392072E+00  4.823747E-01  2.440224E+00  1.134950E+02
  0.984360      0.420000      2.329562E+00  4.813529E-01  2.378773E+00  1.107480E+02
   1.00960      0.420000      2.267175E+00  4.803312E-01  2.317498E+00  1.080068E+02
   1.03484      0.420000      2.210151E+00  4.790530E-01  2.261472E+00  1.052087E+02
   1.06008      0.420000      2.148944E+00  4.752791E-01  2.200875E+00  1.024885E+02
   1.08532      0.420000      2.088192E+00  4.715051E-01  2.140762E+00  9.978978E+01
   1.11056      0.420000      2.027893E+00  4.677311E-01  2.081135E+00  9.711261E+01
   1.13580      0.420000      1.972319E+00  4.642351E-01  2.026217E+00  9.440521E+01
   1.16104      0.420000      1.913913E+00  4.582661E-01  1.968012E+00  9.177574E+01
   1.18628      0.420000      1.856225E+00  4.522972E-01  1.910535E+00  8.918029E+01
   1.21152      0.420000      1.799254E+00  4.463282E-01  1.853787E+00  8.661887E+01
   1.23676      0.420000      1.746156E+00  4.410165E-01  1.800987E+00  8.405276E+01
   1.26200      0.420000      1.691560E+00  4.334670E-01  1.746216E+00  8.156016E+01
   1.28724      0.420000      1.637872E+00  4.259174E-01  1.692345E+00  7.911059E+01
   1.31248      0.420000      1.585092E+00  4.183678E-01  1.639374E+00  7.670406E+01
   1.33772      0.420000      1.535254E+00  4.116878E-01  1.589494E+00  7.431504E+01
   1.36296      0.420000      1.485109E+00  4.031555E-01  1.538858E+00  7.199243E+01
   1.38820      0.420000      1.435990E+00  3.946233E-01  1.489226E+00  6.971846E+01
   1.41344      0.420000      1.387896E+00  3.860911E-01  1.440598E+00  6.749313E+01
   1.43868      0.420000      1.341854E+00  3.784962E-01  1.394214E+00  6.530288E+01
   1.46392      0.420000      1.296469E+00  3.695086E-01  1.348098E+00  6.317078E+01
   1.48916      0.420000      1.252164E+00  3.605211E-01  1.303031E+00  6.108993E+01
   1.51440      0.420000      1.208940E+00  3.515335E-01  1.259012E+00  5.906030E+01
   1.53964      0.420000      1.166991E+00  3.434467E-01  1.216480E+00  5.707828E+01
   1.56488      0.420000      1.126408E+00  3.344304E-01  1.175006E+00  5.514608E+01
   1.59012      0.420000      1.086910E+00  3.254141E-01  1.134578E+00  5.326528E+01
   1.61536      0.420000      1.048495E+00  3.163978E-01  1.095194E+00  5.143587E+01
   1.64060      0.420000      1.010730E+00  3.081839E-01  1.056670E+00  4.966182E+01
   1.66584      0.420000      9.747980E-01  2.994566E-01  1.019758E+00  4.792982E+01
   1.69108      0.420000      9.399153E-01  2.907293E-01  9.838518E-01  4.624757E+01
   1.71632      0.420000      9.060815E-01  2.820021E-01  9.489515E-01  4.461507E+01
   1.74156      0.420000      8.724262E-01  2.739521E-01  9.144272E-01  4.304161E+01
   1.76680      0.420000      8.408646E-01  2.657303E-01  8.818536E-01  4.150332E+01
   1.79204      0.420000      8.102911E-01  2.575085E-01  8.502249E-01  4.001189E+01
   1.81728      0.420000      7.807059E-01  2.492868E-01  8.195398E-01  3.856733E+01
   1.84252      0.420000      7.509670E-01  2.416146E-01  7.888783E-01  3.718231E+01
   1.86776      0.420000      7.234204E-01  2.340292E-01  7.603333E-01  3.582655E+01
   1.89300      0.420000      6.967855E-01  2.264439E-01  7.326574E-01  3.451403E+01
   1.91824      0.420000      6.710623E-01  2.188586E-01  7.058496E-01  3.324475E+01
   1.94348      0.420000      6.449686E-01  2.117063E-01  6.788255E-01  3.203320E+01
   1.96872      0.420000      6.210488E-01  2.048215E-01  6.539522E-01  3.084594E+01
   1.99396      0.420000      5.979565E-01  1.979367E-01  6.298657E-01  2.969793E+01
   2.01920      0.420000      5.756916E-01  1.910519E-01  6.065655E-01  2.858916E+01
   2.04444      0.420000      5.529285E-01  1.845011E-01  5.828984E-01  2.753479E+01
   2.06968      0.420000      5.322425E-01  1.783320E-01  5.613237E-01  2.650058E+01
   2.09492      0.420000      5.122979E-01  1.721629E-01  5.404528E-01  2.550154E+01
   2.12016      0.420000      4.930947E-01  1.659938E-01  5.202849E-01  2.453766E+01
   2.14540      0.420000      4.733309E-01  1.600785E-01  4.996672E-01  2.362394E+01
   2.17064      0.420000      4.554996E-01  1.546068E-01  4.810230E-01  2.272697E+01
   2.19588      0.420000      4.383259E-01  1.491352E-01  4.630020E-01  2.186119E+01
   2.22112      0.420000      4.218098E-01  1.436635E-01  4.456038E-01  2.102660E+01
   2.24636      0.420000      4.047162E-01  1.383826E-01  4.277207E-01  2.023750E+01
   2.27160      0.420000      3.893856E-01  1.335688E-01  4.116573E-01  1.946233E+01
   2.29684      0.420000      3.746335E-01  1.287550E-01  3.961415E-01  1.871461E+01
   2.32208      0.420000      3.604600E-01  1.239412E-01  3.811730E-01  1.799433E+01
   2.34732      0.420000      3.457222E-01  1.192698E-01  3.657173E-01  1.731477E+01
   2.37256      0.420000      3.325690E-01  1.150621E-01  3.519111E-01  1.664683E+01
   2.39780      0.420000      3.199215E-01  1.108544E-01  3.385831E-01  1.600289E+01
   2.42304      0.420000      3.077798E-01  1.066467E-01  3.257329E-01  1.538293E+01
   2.44828      0.420000      2.951055E-01  1.025450E-01  3.124144E-01  1.479905E+01
   2.47352      0.420000      2.838394E-01  9.888620E-02  3.005716E-01  1.422490E+01
   2.49876      0.420000      2.730130E-01  9.522741E-02  2.891441E-01  1.367160E+01
   2.52400      0.420000      2.626263E-01  9.156863E-02  2.781320E-01  1.313916E+01
   2.54924      0.420000      2.517493E-01  8.798844E-02  2.666828E-01  1.263845E+01
   2.57448      0.420000      2.421126E-01  8.482018E-02  2.565403E-01  1.214588E+01
   2.59972      0.420000      2.328566E-01  8.165191E-02  2.467574E-01  1.167137E+01
   2.62496      0.420000      2.239814E-01  7.848364E-02  2.373338E-01  1.121492E+01
   2.65020      0.420000      2.146627E-01  7.537363E-02  2.275110E-01  1.078619E+01
   2.67544      0.420000      2.064287E-01  7.263928E-02  2.188362E-01  1.036430E+01
   2.70068      0.420000      1.985233E-01  6.990493E-02  2.104714E-01  9.957995E+00
   2.72592      0.420000      1.909466E-01  6.717058E-02  2.024166E-01  9.567278E+00
   2.75116      0.420000      1.829741E-01  6.447934E-02  1.940029E-01  9.200651E+00
   2.77640      0.420000      1.759451E-01  6.212579E-02  1.865912E-01  8.839779E+00
   2.80164      0.420000      1.691989E-01  5.977224E-02  1.794464E-01  8.492324E+00
   2.82688      0.420000      1.627356E-01  5.741869E-02  1.725682E-01  8.158286E+00
   2.85212      0.420000      1.559228E-01  5.509693E-02  1.653711E-01  7.845102E+00
   2.87736      0.420000      1.499269E-01  5.307547E-02  1.590443E-01  7.536770E+00
   2.90260      0.420000      1.441740E-01  5.105402E-02  1.529466E-01  7.239962E+00
   2.92784      0.420000      1.386640E-01  4.903256E-02  1.470779E-01  6.954678E+00
   2.95308      0.420000      1.328479E-01  4.703439E-02  1.409283E-01  6.687388E+00
   2.97832      0.420000      1.277366E-01  4.530110E-02  1.355317E-01  6.424197E+00
   3.00356      0.420000      1.228337E-01  4.356780E-02  1.303314E-01  6.170887E+00
   3.02880      0.420000      1.181391E-01  4.183451E-02  1.253275E-01  5.927459E+00
   3.05404      0.420000      1.131780E-01  4.011807E-02  1.200780E-01  5.699517E+00
   3.07928      0.420000      1.088234E-01  3.863381E-02  1.154777E-01  5.475044E+00
   3.10452      0.420000      1.046472E-01  3.714955E-02  1.110456E-01  5.259033E+00
   3.12976      0.420000      1.006494E-01  3.566529E-02  1.067816E-01  5.051484E+00
   3.15500      0.420000      9.642090E-02  3.419297E-02  1.023042E-01  4.857235E+00
   3.18024      0.420000      9.271293E-02  3.292322E-02  9.838509E-02  4.665928E+00
   3.20548      0.420000      8.915756E-02  3.165347E-02  9.460980E-02  4.481861E+00
   3.23072      0.420000      8.575481E-02  3.038372E-02  9.097834E-02  4.305032E+00
   3.25596      0.420000      8.215335E-02  2.912210E-02  8.716232E-02  4.139607E+00
   3.28120      0.420000      7.899772E-02  2.803662E-02  8.382537E-02  3.976683E+00
   3.30644      0.420000      7.597256E-02  2.695114E-02  8.061138E-02  3.819947E+00
   3.33168      0.420000      7.307786E-02  2.586566E-02  7.752036E-02  3.669400E+00
   3.35692      0.420000      7.001264E-02  2.478530E-02  7.427032E-02  3.528618E+00
   3.38216      0.420000      6.732866E-02  2.385774E-02  7.143067E-02  3.389967E+00
   3.40740      0.420000      6.475617E-02  2.293017E-02  6.869610E-02  3.256604E+00
   3.43264      0.420000      6.229516E-02  2.200261E-02  6.606664E-02  3.128529E+00
   3.45788      0.420000      5.968836E-02  2.107777E-02  6.330066E-02  3.008808E+00
   3.48312      0.420000      5.740709E-02  2.028527E-02  6.088568E-02  2.890908E+00
   3.50836      0.420000      5.522106E-02  1.949276E-02  5.856051E-02  2.777526E+00
   3.53360      0.420000      5.313029E-02  1.870025E-02  5.632519E-02  2.668662E+00
   3.55884      0.420000      5.091535E-02  1.790852E-02  5.397303E-02  2.566940E+00
   3.58408      0.420000      4.897797E-02  1.723130E-02  5.192070E-02  2.466778E+00
   3.60932      0.420000      4.712198E-02  1.655407E-02  4.994515E-02  2.370477E+00
   3.63456      0.420000      4.534739E-02  1.587684E-02  4.804644E-02  2.278037E+00
   3.65980      0.420000      4.346746E-02  1.519876E-02  4.604805E-02  2.191699E+00
   3.68504      0.420000      4.182389E-02  1.461975E-02  4.430547E-02  2.106705E+00
   3.71028      0.420000      4.024990E-02  1.404073E-02  4.262859E-02  2.025012E+00
   3.73552      0.420000      3.874551E-02  1.346172E-02  4.101747E-02  1.946620E+00
   3.76076      0.420000      3.715216E-02  1.288046E-02  3.932161E-02  1.873441E+00
   3.78600      0.420000      3.575980E-02  1.238494E-02  3.784376E-02  1.801425E+00
   3.81124      0.420000      3.442699E-02  1.188943E-02  3.642219E-02  1.732234E+00
   3.83648      0.420000      3.315374E-02  1.139392E-02  3.505698E-02  1.665868E+00
   3.86172      0.420000      3.180578E-02  1.089492E-02  3.362004E-02  1.603955E+00
   3.88696      0.420000      3.062849E-02  1.047023E-02  3.236866E-02  1.543057E+00
   3.91220      0.420000      2.950223E-02  1.004555E-02  3.116560E-02  1.484579E+00
   3.93744      0.420000      2.842702E-02  9.620858E-03  3.001094E-02  1.428522E+00
   3.96268      0.420000      2.728954E-02  9.191559E-03  2.879589E-02  1.376271E+00
   3.98792      0.420000      2.629669E-02  8.826772E-03  2.773856E-02  1.324912E+00
   4.01316      0.420000      2.534769E-02  8.461986E-03  2.672285E-02  1.275632E+00
   4.03840      0.420000      2.444253E-02  8.097199E-03  2.574883E-02  1.228433E+00
   4.06364      0.420000      2.348598E-02  7.726734E-03  2.472436E-02  1.184486E+00
   4.08888      0.420000      2.265174E-02  7.412419E-03  2.383370E-02  1.141333E+00
   4.11412      0.420000      2.185528E-02  7.098104E-03  2.297904E-02  1.099973E+00
   4.13936      0.420000      2.109659E-02  6.783789E-03  2.216046E-02  1.060404E+00
   4.16460      0.420000      2.029610E-02  6.462755E-03  2.130021E-02  1.023619E+00
   4.18984      0.420000      1.959872E-02  6.190752E-03  2.055323E-02  9.875517E-01
   4.21508      0.420000      1.893403E-02  5.918748E-03  1.983757E-02  9.530351E-01
   4.24032      0.420000      1.830204E-02  5.646745E-03  1.915334E-02  9.200691E-01
   4.26556      0.420000      1.763676E-02  5.366983E-03  1.843529E-02  8.894864E-01
   4.29080      0.420000      1.705806E-02  5.130197E-03  1.781281E-02  8.595655E-01
   4.31604      0.420000      1.650781E-02  4.893412E-03  1.721782E-02  8.309945E-01
   4.34128      0.420000      1.598603E-02  4.656626E-03  1.665044E-02  8.037733E-01
   4.36652      0.420000      1.543863E-02  4.411036E-03  1.605642E-02  7.785956E-01
   4.39176      0.420000      1.496349E-02  4.203260E-03  1.554264E-02  7.540416E-01
   4.41700      0.420000      1.451333E-02  3.995485E-03  1.505326E-02  7.306721E-01
   4.44224      0.420000      1.408814E-02  3.787710E-03  1.458843E-02  7.084871E-01
   4.46748      0.420000      1.364436E-02  3.570093E-03  1.410369E-02  6.880559E-01
   4.49272      0.420000      1.326038E-02  3.385843E-03  1.368582E-02  6.682289E-01
   4.51796      0.420000      1.289854E-02  3.201593E-03  1.328994E-02  6.494522E-01
   4.54320      0.420000      1.255884E-02  3.017344E-03  1.291623E-02  6.317259E-01
   4.56844      0.420000      1.220715E-02  2.822286E-03  1.252916E-02  6.155065E-01
   4.59368      0.420000      1.190428E-02  2.656662E-03  1.219712E-02  5.998894E-01
   4.61892      0.420000      1.162131E-02  2.491038E-03  1.188529E-02  5.852166E-01
   4.64416      0.420000      1.135826E-02  2.325415E-03  1.159386E-02  5.714879E-01
   4.66940      0.420000      1.108959E-02  2.148176E-03  1.129573E-02  5.590617E-01
   4.69464      0.420000      1.085993E-02  1.996839E-03  1.104199E-02  5.472469E-01
   4.71988      0.420000      1.064847E-02  1.845501E-03  1.080721E-02  5.362948E-01
   4.74512      0.420000      1.045519E-02  1.694164E-03  1.059156E-02  5.262054E-01
   4.77036      0.420000      1.028011E-02  1.542826E-03  1.039523E-02  5.169788E-01
   4.79560      0.420000      1.008598E-02  1.388006E-03  1.018103E-02  5.095691E-01
   4.82084      0.420000      9.941458E-03  1.249205E-03  1.001964E-02  5.020520E-01
   4.84608      0.420000      9.812154E-03  1.110405E-03  9.874784E-03  4.953263E-01
   4.87132      0.420000      9.698062E-03  9.716041E-04  9.746611E-03  4.893918E-01
   4.89656      0.420000      9.586829E-03  8.183256E-04  9.621691E-03  4.842768E-01
   4.92180      0.420000      9.503269E-03  6.819380E-04  9.527705E-03  4.800005E-01
   4.94704      0.420000      9.434902E-03  5.455504E-04  9.450662E-03  4.765017E-01
   4.97228      0.420000      9.381728E-03  4.091628E-04  9.390646E-03  4.737804E-01
   4.99752      0.420000      9.343746E-03  2.727752E-04  9.347727E-03  4.718366E-01
   5.02276      0.420000      9.313808E-03  1.359267E-04  9.314800E-03  4.698936E-01
   5.04800      0.420000      9.305994E-03  0.000000E+00  9.305994E-03  4.695062E-01
   0.00000      0.450000      3.941331E+00  0.000000E+00  3.941331E+00  1.950368E+02
  2.524000E-02  0.450000      3.939976E+00  2.203177E-02  3.940037E+00  1.949740E+02
  5.048000E-02  0.450000      3.935908E+00  4.406354E-02  3.936155E+00  1.947856E+02
  7.572000E-02  0.450000      3.929129E+00  6.609531E-02  3.929684E+00  1.944716E+02
  0.100960      0.450000      3.919637E+00  8.812708E-02  3.920628E+00  1.940320E+02
  0.126200      0.450000      3.907948E+00  1.089012E-01  3.909465E+00  1.934806E+02
  0.151440      0.450000      3.893391E+00  1.306814E-01  3.895583E+00  1.927977E+02
  0.176680      0.450000      3.876187E+00  1.524617E-01  3.879185E+00  1.919906E+02
  0.201920      0.450000      3.856337E+00  1.742419E-01  3.860271E+00  1.910594E+02
