Los Alamos National Laboratory Poisson Superfish
Program SF7 written by James H. Billen and Lloyd M. Young

The original Poisson Superfish codes were developed
by Ron F. Holsinger in collaboration with Klaus Halbach.
These programs are provided as a service to the accelerator
community by the Los Alamos Accelerator Code Group (LAACG).

(c) Copyright 1985-2005, by the Regents of the University of California.        
This software was produced under U. S. Government contract W-7405-ENG-36        
by Los Alamos National Laboratory, which is operated by the University          
of California for the U. S. Department of Energy.  Neither the Government       
nor the University makes any warranty, express or implied, or assumes           
any liability or responsibility for its use, or represents that use of          
this software would not infringe privately owned rights.                        
Unpublished - rights reserved under Copyright Laws of the United States.        


Program SF7  7.17  released 1-13-2006 

Program file: C:\LANL\SF7.EXE
SF.INI file: c:\USER\SHISHLO\SNS_Physics\Cavities_Filed_Calculations\MEBT\sfish\SF.INI  4-04-2003  16:43:54
Solution file C:\USER\SHISHLO\SNS_PHYSICS\CAVITIES_FILED_CALCULATIONS\MEBT\SFISH\SFIN-1_8CM.T35.
Memory used for SFIN-1_8CM.T35 arrays:     752.388 K
Reading keyword commands and data from file:
C:\USER\SHISHLO\SNS_PHYSICS\CAVITIES_FILED_CALCULATIONS\MEBT\SFISH\SFIN-1_8CM.IN7

Electromagnetic fields for a rectangular area with corners at:
(Zmin,Rmin) = (0.0,0.0)
(Zmax,Rmax) = (5.048,1.8)
Z and R increments:   200    50

      Z             R              Ez            Er            |E|           H 
    (cm)          (cm)           (MV/m)        (MV/m)        (MV/m)        (A/m) 
   2.22112      0.828000      4.995621E-01  3.027354E-01  5.841328E-01  5.366529E+01
   2.24636      0.828000      4.833789E-01  2.938165E-01  5.656707E-01  5.196475E+01
   2.27160      0.828000      4.677395E-01  2.848976E-01  5.476740E-01  5.031505E+01
   2.29684      0.828000      4.512516E-01  2.762212E-01  5.290805E-01  4.873056E+01
   2.32208      0.828000      4.366267E-01  2.681868E-01  5.124130E-01  4.717866E+01
   2.34732      0.828000      4.224915E-01  2.601524E-01  4.961637E-01  4.567256E+01
   2.37256      0.828000      4.088462E-01  2.521180E-01  4.803319E-01  4.421227E+01
   2.39780      0.828000      3.943793E-01  2.442152E-01  4.638708E-01  4.281161E+01
   2.42304      0.828000      3.815986E-01  2.370182E-01  4.492161E-01  4.143979E+01
   2.44828      0.828000      3.692567E-01  2.298211E-01  4.349347E-01  4.010901E+01
   2.47352      0.828000      3.573535E-01  2.226241E-01  4.210261E-01  3.881926E+01
   2.49876      0.828000      3.446766E-01  2.154760E-01  4.064872E-01  3.758356E+01
   2.52400      0.828000      3.335112E-01  2.090577E-01  3.936177E-01  3.637337E+01
   2.54924      0.828000      3.227372E-01  2.026394E-01  3.810800E-01  3.519978E+01
   2.57448      0.828000      3.123544E-01  1.962211E-01  3.688739E-01  3.406278E+01
   2.59972      0.828000      3.012571E-01  1.897920E-01  3.560573E-01  3.297443E+01
   2.62496      0.828000      2.915050E-01  1.840885E-01  3.447662E-01  3.190864E+01
   2.65020      0.828000      2.821007E-01  1.783850E-01  3.337694E-01  3.087536E+01
   2.67544      0.828000      2.730441E-01  1.726814E-01  3.230665E-01  2.987460E+01
   2.70068      0.828000      2.633370E-01  1.669254E-01  3.117860E-01  2.891739E+01
   2.72592      0.828000      2.548209E-01  1.618713E-01  3.018874E-01  2.798012E+01
   2.75116      0.828000      2.466129E-01  1.568172E-01  2.922491E-01  2.707165E+01
   2.77640      0.828000      2.387130E-01  1.517631E-01  2.828709E-01  2.619201E+01
   2.80164      0.828000      2.302270E-01  1.466287E-01  2.729550E-01  2.535117E+01
   2.82688      0.828000      2.227912E-01  1.421601E-01  2.642829E-01  2.452794E+01
   2.85212      0.828000      2.156279E-01  1.376915E-01  2.558405E-01  2.373019E+01
   2.87736      0.828000      2.087370E-01  1.332228E-01  2.476277E-01  2.295791E+01
   2.90260      0.828000      2.013224E-01  1.286566E-01  2.389210E-01  2.222011E+01
   2.92784      0.828000      1.948311E-01  1.247125E-01  2.313274E-01  2.149785E+01
   2.95308      0.828000      1.885802E-01  1.207684E-01  2.239364E-01  2.079807E+01
   2.97832      0.828000      1.825698E-01  1.168243E-01  2.167479E-01  2.012078E+01
   3.00356      0.828000      1.760943E-01  1.127729E-01  2.091098E-01  1.947402E+01
   3.02880      0.828000      1.704286E-01  1.092964E-01  2.024638E-01  1.884098E+01
   3.05404      0.828000      1.649748E-01  1.058198E-01  1.959963E-01  1.822776E+01
   3.07928      0.828000      1.597331E-01  1.023433E-01  1.897072E-01  1.763437E+01
   3.10452      0.828000      1.540804E-01  9.875536E-02  1.830120E-01  1.706794E+01
   3.12976      0.828000      1.491367E-01  9.569398E-02  1.771979E-01  1.651364E+01
   3.15500      0.828000      1.443796E-01  9.263259E-02  1.715409E-01  1.597679E+01
   3.18024      0.828000      1.398092E-01  8.957121E-02  1.660410E-01  1.545740E+01
   3.20548      0.828000      1.348774E-01  8.639804E-02  1.601766E-01  1.496179E+01
   3.23072      0.828000      1.305653E-01  8.370391E-02  1.550923E-01  1.447689E+01
   3.25596      0.828000      1.264174E-01  8.100979E-02  1.501464E-01  1.400735E+01
   3.28120      0.828000      1.224338E-01  7.831567E-02  1.453388E-01  1.355317E+01
   3.30644      0.828000      1.181336E-01  7.551202E-02  1.402056E-01  1.311995E+01
   3.33168      0.828000      1.143742E-01  7.314184E-02  1.357615E-01  1.269619E+01
   3.35692      0.828000      1.107594E-01  7.077165E-02  1.314392E-01  1.228595E+01
   3.38216      0.828000      1.072891E-01  6.840146E-02  1.272388E-01  1.188922E+01
   3.40740      0.828000      1.035424E-01  6.592567E-02  1.227486E-01  1.151092E+01
   3.43264      0.828000      1.002672E-01  6.384043E-02  1.188660E-01  1.114101E+01
   3.45788      0.828000      9.711916E-02  6.175519E-02  1.150905E-01  1.078298E+01
   3.48312      0.828000      9.409822E-02  5.966995E-02  1.114225E-01  1.043684E+01
   3.50836      0.828000      9.092558E-02  5.758789E-02  1.076282E-01  1.010472E+01
   3.53360      0.828000      8.798625E-02  5.564874E-02  1.041075E-01  9.784412E+00
   3.55884      0.828000      8.524731E-02  5.381350E-02  1.008117E-01  9.472376E+00
   3.58408      0.828000      8.262026E-02  5.197827E-02  9.761070E-02  9.170804E+00
   3.60932      0.828000      7.986274E-02  5.014338E-02  9.429960E-02  8.881554E+00
   3.63456      0.828000      7.730690E-02  4.843116E-02  9.122464E-02  8.602749E+00
   3.65980      0.828000      7.492702E-02  4.681471E-02  8.834973E-02  8.331238E+00
   3.68504      0.828000      7.264569E-02  4.519827E-02  8.555863E-02  8.068944E+00
   3.71028      0.828000      7.025298E-02  4.357990E-02  8.267218E-02  7.817488E+00
   3.73552      0.828000      6.803419E-02  4.206630E-02  7.998890E-02  7.575271E+00
   3.76076      0.828000      6.596991E-02  4.064079E-02  7.748356E-02  7.339504E+00
   3.78600      0.828000      6.399254E-02  3.921528E-02  7.505253E-02  7.111864E+00
   3.81124      0.828000      6.192094E-02  3.778601E-02  7.253954E-02  6.893763E+00
   3.83648      0.828000      5.999894E-02  3.644566E-02  7.020085E-02  6.683846E+00
   3.86172      0.828000      5.821261E-02  3.518626E-02  6.802045E-02  6.479650E+00
   3.88696      0.828000      5.650306E-02  3.392686E-02  6.590620E-02  6.282635E+00
   3.91220      0.828000      5.471467E-02  3.266219E-02  6.372216E-02  6.094021E+00
   3.93744      0.828000      5.305467E-02  3.147238E-02  6.168719E-02  5.912674E+00
   3.96268      0.828000      5.151373E-02  3.035696E-02  5.979306E-02  5.736422E+00
   3.98792      0.828000      5.004080E-02  2.924155E-02  5.795817E-02  5.566529E+00
   4.01316      0.828000      4.850283E-02  2.811960E-02  5.606457E-02  5.404047E+00
   4.03840      0.828000      4.707485E-02  2.705998E-02  5.429810E-02  5.248037E+00
   4.06364      0.828000      4.575124E-02  2.606879E-02  5.265699E-02  5.096587E+00
   4.08888      0.828000      4.448807E-02  2.507761E-02  5.106931E-02  4.950787E+00
   4.11412      0.828000      4.317227E-02  2.407882E-02  4.943313E-02  4.811537E+00
   4.13936      0.828000      4.195059E-02  2.313115E-02  4.790514E-02  4.678075E+00
   4.16460      0.828000      4.082023E-02  2.224651E-02  4.648869E-02  4.548720E+00
   4.18984      0.828000      3.974381E-02  2.136188E-02  4.512095E-02  4.424409E+00
   4.21508      0.828000      3.862593E-02  2.046874E-02  4.371420E-02  4.305900E+00
   4.24032      0.828000      3.758862E-02  1.961663E-02  4.239949E-02  4.192594E+00
   4.26556      0.828000      3.663096E-02  1.882266E-02  4.118397E-02  4.083017E+00
   4.29080      0.828000      3.572169E-02  1.802869E-02  4.001341E-02  3.977968E+00
   4.31604      0.828000      3.486084E-02  1.723472E-02  3.888847E-02  3.877445E+00
   4.34128      0.828000      3.390961E-02  1.645412E-02  3.769085E-02  3.782891E+00
   4.36652      0.828000      3.310723E-02  1.573648E-02  3.665686E-02  3.691127E+00
   4.39176      0.828000      3.234859E-02  1.501883E-02  3.566506E-02  3.603455E+00
   4.41700      0.828000      3.163371E-02  1.430119E-02  3.471621E-02  3.519875E+00
   4.44224      0.828000      3.084667E-02  1.358736E-02  3.370658E-02  3.441610E+00
   4.46748      0.828000      3.018498E-02  1.293299E-02  3.283893E-02  3.366011E+00
   4.49272      0.828000      2.956319E-02  1.227863E-02  3.201167E-02  3.294142E+00
   4.51796      0.828000      2.898129E-02  1.162426E-02  3.122561E-02  3.226004E+00
   4.54320      0.828000      2.834413E-02  1.096515E-02  3.039118E-02  3.162616E+00
   4.56844      0.828000      2.781112E-02  1.036207E-02  2.967880E-02  3.101820E+00
   4.59368      0.828000      2.731488E-02  9.758991E-03  2.900588E-02  3.044463E+00
   4.61892      0.828000      2.685541E-02  9.155913E-03  2.837330E-02  2.990543E+00
   4.64416      0.828000      2.635652E-02  8.540470E-03  2.770570E-02  2.940877E+00
   4.66940      0.828000      2.594249E-02  7.977388E-03  2.714133E-02  2.893791E+00
   4.69464      0.828000      2.556280E-02  7.414306E-03  2.661632E-02  2.849915E+00
   4.71988      0.828000      2.521743E-02  6.851224E-03  2.613155E-02  2.809249E+00
   4.74512      0.828000      2.484736E-02  6.269692E-03  2.562617E-02  2.772347E+00
   4.77036      0.828000      2.454467E-02  5.735203E-03  2.520582E-02  2.738126E+00
   4.79560      0.828000      2.427456E-02  5.200713E-03  2.482543E-02  2.706951E+00
   4.82084      0.828000      2.403704E-02  4.666224E-03  2.448577E-02  2.678824E+00
   4.84608      0.828000      2.376654E-02  4.125533E-03  2.412195E-02  2.654776E+00
   4.87132      0.828000      2.357558E-02  3.609841E-03  2.385034E-02  2.632726E+00
   4.89656      0.828000      2.341008E-02  3.094150E-03  2.361367E-02  2.613615E+00
   4.92180      0.828000      2.327004E-02  2.578458E-03  2.341246E-02  2.597444E+00
   4.94704      0.828000      2.313004E-02  2.049674E-03  2.322068E-02  2.583992E+00
   4.97228      0.828000      2.304069E-02  1.537256E-03  2.309192E-02  2.573767E+00
   4.99752      0.828000      2.297687E-02  1.024837E-03  2.299972E-02  2.566463E+00
   5.02276      0.828000      2.293858E-02  5.124185E-04  2.294430E-02  2.562081E+00
   5.04800      0.828000      2.292582E-02  0.000000E+00  2.292582E-02  2.560620E+00
   0.00000      0.864000      3.690457E+00  0.000000E+00  3.690457E+00  3.356868E+02
  2.524000E-02  0.864000      3.694611E+00  3.101804E-02  3.694741E+00  3.354755E+02
  5.048000E-02  0.864000      3.691296E+00  6.203609E-02  3.691817E+00  3.352102E+02
  7.572000E-02  0.864000      3.685771E+00  9.305413E-02  3.686945E+00  3.347681E+02
  0.100960      0.864000      3.678036E+00  1.240722E-01  3.680128E+00  3.341492E+02
  0.126200      0.864000      3.668090E+00  1.550902E-01  3.671368E+00  3.333534E+02
  0.151440      0.864000      3.655935E+00  1.861083E-01  3.660669E+00  3.323807E+02
  0.176680      0.864000      3.643221E+00  2.147482E-01  3.649544E+00  3.312778E+02
  0.201920      0.864000      3.626989E+00  2.454265E-01  3.635283E+00  3.299660E+02
  0.227160      0.864000      3.608594E+00  2.761048E-01  3.619141E+00  3.284793E+02
  0.252400      0.864000      3.588034E+00  3.067831E-01  3.601125E+00  3.268178E+02
  0.277640      0.864000      3.560388E+00  3.346100E-01  3.576077E+00  3.249399E+02
  0.302880      0.864000      3.535371E+00  3.631542E-01  3.553974E+00  3.229509E+02
  0.328120      0.864000      3.508687E+00  3.916985E-01  3.530483E+00  3.207991E+02
  0.353360      0.864000      3.480335E+00  4.202428E-01  3.505615E+00  3.184845E+02
  0.378600      0.864000      3.451631E+00  4.464433E-01  3.480384E+00  3.159928E+02
  0.403840      0.864000      3.418536E+00  4.726593E-01  3.451057E+00  3.133728E+02
  0.429080      0.864000      3.383909E+00  4.988753E-01  3.420484E+00  3.106033E+02
  0.454320      0.864000      3.347750E+00  5.250912E-01  3.388679E+00  3.076844E+02
  0.479560      0.864000      3.312110E+00  5.486359E-01  3.357242E+00  3.045938E+02
  0.504800      0.864000      3.271580E+00  5.716965E-01  3.321155E+00  3.014002E+02
  0.530040      0.864000      3.229702E+00  5.947571E-01  3.284008E+00  2.980751E+02
  0.555280      0.864000      3.186476E+00  6.178177E-01  3.245817E+00  2.946185E+02
  0.580520      0.864000      3.144709E+00  6.380167E-01  3.208779E+00  2.910020E+02
  0.605760      0.864000      3.097722E+00  6.571342E-01  3.166656E+00  2.873100E+02
  0.631000      0.864000      3.049618E+00  6.762518E-01  3.123698E+00  2.835090E+02
  0.656240      0.864000      3.000397E+00  6.953694E-01  3.079922E+00  2.795990E+02
  0.681480      0.864000      2.953540E+00  7.115859E-01  3.038051E+00  2.755464E+02
  0.706720      0.864000      2.901426E+00  7.260985E-01  2.990902E+00  2.714481E+02
  0.731960      0.864000      2.848465E+00  7.406112E-01  2.943171E+00  2.672671E+02
  0.757200      0.864000      2.794656E+00  7.551238E-01  2.894877E+00  2.630033E+02
  0.782440      0.864000      2.743962E+00  7.668640E-01  2.849106E+00  2.586197E+02
  0.807680      0.864000      2.688347E+00  7.763493E-01  2.798201E+00  2.542206E+02
  0.832920      0.864000      2.632179E+00  7.858346E-01  2.746981E+00  2.497674E+02
  0.858160      0.864000      2.575456E+00  7.953200E-01  2.695461E+00  2.452601E+02
  0.883400      0.864000      2.522340E+00  8.023192E-01  2.646869E+00  2.406608E+02
  0.908640      0.864000      2.465015E+00  8.066842E-01  2.593654E+00  2.360741E+02
  0.933880      0.864000      2.407435E+00  8.110492E-01  2.540383E+00  2.314626E+02
  0.959120      0.864000      2.349601E+00  8.154142E-01  2.487071E+00  2.268261E+02
  0.984360      0.864000      2.295547E+00  8.177001E-01  2.436836E+00  2.221285E+02
   1.00960      0.864000      2.238286E+00  8.172120E-01  2.382805E+00  2.174680E+02
   1.03484      0.864000      2.181054E+00  8.167239E-01  2.328955E+00  2.128102E+02
   1.06008      0.864000      2.123850E+00  8.162358E-01  2.275297E+00  2.081553E+02
   1.08532      0.864000      2.070300E+00  8.141428E-01  2.224629E+00  2.034707E+02
   1.11056      0.864000      2.014680E+00  8.093874E-01  2.171185E+00  1.988426E+02
   1.13580      0.864000      1.959337E+00  8.046319E-01  2.118121E+00  1.942417E+02
   1.16104      0.864000      1.904272E+00  7.998765E-01  2.065443E+00  1.896678E+02
   1.18628      0.864000      1.852504E+00  7.940017E-01  2.015492E+00  1.850940E+02
   1.21152      0.864000      1.799770E+00  7.857837E-01  1.963830E+00  1.805906E+02
   1.23676      0.864000      1.747517E+00  7.775658E-01  1.912701E+00  1.761341E+02
   1.26200      0.864000      1.695744E+00  7.693478E-01  1.862107E+00  1.717244E+02
   1.28724      0.864000      1.646772E+00  7.604596E-01  1.813879E+00  1.673404E+02
   1.31248      0.864000      1.597782E+00  7.496790E-01  1.764916E+00  1.630356E+02
   1.33772      0.864000      1.549423E+00  7.388985E-01  1.716590E+00  1.587922E+02
   1.36296      0.864000      1.501693E+00  7.281179E-01  1.668903E+00  1.546103E+02
   1.38820      0.864000      1.456227E+00  7.170467E-01  1.623192E+00  1.504745E+02
   1.41344      0.864000      1.411460E+00  7.045843E-01  1.577548E+00  1.464220E+02
   1.43868      0.864000      1.367422E+00  6.921218E-01  1.532604E+00  1.424405E+02
   1.46392      0.864000      1.324111E+00  6.796593E-01  1.488357E+00  1.385301E+02
   1.48916      0.864000      1.282554E+00  6.672002E-01  1.445718E+00  1.346808E+02
   1.51440      0.864000      1.242172E+00  6.538354E-01  1.403742E+00  1.309150E+02
   1.53964      0.864000      1.202571E+00  6.404706E-01  1.362490E+00  1.272254E+02
   1.56488      0.864000      1.163751E+00  6.271057E-01  1.321960E+00  1.236120E+02
   1.59012      0.864000      1.126241E+00  6.139513E-01  1.282714E+00  1.200696E+02
   1.61536      0.864000      1.090171E+00  6.003193E-01  1.244531E+00  1.166082E+02
   1.64060      0.864000      1.054897E+00  5.866874E-01  1.207067E+00  1.132244E+02
   1.66584      0.864000      1.020420E+00  5.730554E-01  1.170320E+00  1.099184E+02
   1.69108      0.864000      9.868947E-01  5.597631E-01  1.134591E+00  1.066887E+02
   1.71632      0.864000      9.549083E-01  5.463447E-01  1.100156E+00  1.035356E+02
   1.74156      0.864000      9.237059E-01  5.329263E-01  1.066416E+00  1.004590E+02
   1.76680      0.864000      8.932875E-01  5.195079E-01  1.033369E+00  9.745886E+01
   1.79204      0.864000      8.635454E-01  5.064955E-01  1.001124E+00  9.453664E+01
   1.81728      0.864000      8.353278E-01  4.936285E-01  9.702792E-01  9.168566E+01
   1.84252      0.864000      8.078621E-01  4.807615E-01  9.400919E-01  8.890804E+01
   1.86776      0.864000      7.811481E-01  4.678945E-01  9.105589E-01  8.620378E+01
   1.89300      0.864000      7.549059E-01  4.554533E-01  8.816579E-01  8.357637E+01
   1.91824      0.864000      7.301037E-01  4.433555E-01  8.541754E-01  8.101420E+01
   1.94348      0.864000      7.060084E-01  4.312577E-01  8.273035E-01  7.852101E+01
   1.96872      0.864000      6.826199E-01  4.191599E-01  8.010399E-01  7.609678E+01
   1.99396      0.864000      6.595567E-01  4.074763E-01  7.752754E-01  7.374648E+01
   2.01920      0.864000      6.378107E-01  3.962713E-01  7.508885E-01  7.145530E+01
   2.04444      0.864000      6.167194E-01  3.850664E-01  7.270619E-01  6.922799E+01
   2.06968      0.864000      5.962827E-01  3.738615E-01  7.037937E-01  6.706457E+01
   2.09492      0.864000      5.760692E-01  3.630399E-01  6.809212E-01  6.497088E+01
   2.12016      0.864000      5.570345E-01  3.527818E-01  6.593500E-01  6.293034E+01
   2.14540      0.864000      5.385991E-01  3.425236E-01  6.382879E-01  6.094828E+01
   2.17064      0.864000      5.207630E-01  3.322655E-01  6.177334E-01  5.902471E+01
   2.19588      0.864000      5.030804E-01  3.223498E-01  5.974941E-01  5.716593E+01
   2.22112      0.864000      4.864368E-01  3.130430E-01  5.784606E-01  5.535466E+01
   2.24636      0.864000      4.703370E-01  3.037363E-01  5.598863E-01  5.359645E+01
   2.27160      0.864000      4.547810E-01  2.944296E-01  5.417698E-01  5.189131E+01
   2.29684      0.864000      4.393316E-01  2.854206E-01  5.239057E-01  5.024566E+01
   2.32208      0.864000      4.247888E-01  2.770369E-01  5.071439E-01  4.864231E+01
   2.34732      0.864000      4.107357E-01  2.686532E-01  4.907936E-01  4.708675E+01
   2.37256      0.864000      3.971725E-01  2.602695E-01  4.748539E-01  4.557899E+01
   2.39780      0.864000      3.836854E-01  2.521393E-01  4.591173E-01  4.412538E+01
   2.42304      0.864000      3.709834E-01  2.446294E-01  4.443784E-01  4.270928E+01
   2.44828      0.864000      3.587201E-01  2.371194E-01  4.300067E-01  4.133599E+01
   2.47352      0.864000      3.468956E-01  2.296094E-01  4.160013E-01  4.000552E+01
   2.49876      0.864000      3.351274E-01  2.223118E-01  4.021603E-01  3.872397E+01
   2.52400      0.864000      3.240360E-01  2.156144E-01  3.892158E-01  3.747561E+01
   2.54924      0.864000      3.133359E-01  2.089171E-01  3.765976E-01  3.626543E+01
   2.57448      0.864000      3.030271E-01  2.022197E-01  3.643052E-01  3.509343E+01
   2.59972      0.864000      2.927618E-01  1.956976E-01  3.521463E-01  3.396536E+01
   2.62496      0.864000      2.830783E-01  1.897461E-01  3.407886E-01  3.286661E+01
   2.65020      0.864000      2.737425E-01  1.837946E-01  3.297202E-01  3.180178E+01
   2.67544      0.864000      2.647545E-01  1.778430E-01  3.189406E-01  3.077089E+01
   2.70068      0.864000      2.558018E-01  1.720342E-01  3.082699E-01  2.977926E+01
   2.72592      0.864000      2.473484E-01  1.667603E-01  2.983124E-01  2.881349E+01
   2.75116      0.864000      2.392032E-01  1.614865E-01  2.886106E-01  2.787778E+01
   2.77640      0.864000      2.313661E-01  1.562127E-01  2.791642E-01  2.697214E+01
   2.80164      0.864000      2.235591E-01  1.510535E-01  2.698071E-01  2.610145E+01
   2.82688      0.864000      2.161804E-01  1.463906E-01  2.610827E-01  2.525355E+01
   2.85212      0.864000      2.090740E-01  1.417277E-01  2.525840E-01  2.443224E+01
   2.87736      0.864000      2.022401E-01  1.370648E-01  2.443109E-01  2.363750E+01
   2.90260      0.864000      1.954330E-01  1.324929E-01  2.361111E-01  2.287380E+01
   2.92784      0.864000      1.889930E-01  1.283773E-01  2.284712E-01  2.213016E+01
   2.95308      0.864000      1.827935E-01  1.242618E-01  2.210304E-01  2.140998E+01
   2.97832      0.864000      1.768344E-01  1.201462E-01  2.137885E-01  2.071326E+01
   3.00356      0.864000      1.708998E-01  1.161018E-01  2.066069E-01  2.004403E+01
   3.02880      0.864000      1.652802E-01  1.124742E-01  1.999199E-01  1.939244E+01
   3.05404      0.864000      1.598724E-01  1.088465E-01  1.934083E-01  1.876154E+01
   3.07928      0.864000      1.546766E-01  1.052189E-01  1.870718E-01  1.815132E+01
   3.10452      0.864000      1.495037E-01  1.016460E-01  1.807852E-01  1.756538E+01
   3.12976      0.864000      1.446010E-01  9.845149E-02  1.749347E-01  1.699498E+01
   3.15500      0.864000      1.398850E-01  9.525700E-02  1.692386E-01  1.644279E+01
   3.18024      0.864000      1.353556E-01  9.206252E-02  1.636968E-01  1.590881E+01
   3.20548      0.864000      1.308479E-01  8.890913E-02  1.581961E-01  1.539626E+01
   3.23072      0.864000      1.265722E-01  8.609787E-02  1.530796E-01  1.489738E+01
   3.25596      0.864000      1.224607E-01  8.328661E-02  1.480989E-01  1.441453E+01
   3.28120      0.864000      1.185135E-01  8.047535E-02  1.432541E-01  1.394771E+01
   3.30644      0.864000      1.145872E-01  7.769391E-02  1.384434E-01  1.349977E+01
   3.33168      0.864000      1.108601E-01  7.522067E-02  1.339705E-01  1.306387E+01
   3.35692      0.864000      1.072774E-01  7.274743E-02  1.296172E-01  1.264207E+01
   3.38216      0.864000      1.038392E-01  7.027419E-02  1.253836E-01  1.223437E+01
   3.40740      0.864000      1.004214E-01  6.782144E-02  1.211784E-01  1.184330E+01
   3.43264      0.864000      9.717455E-02  6.564554E-02  1.172699E-01  1.146284E+01
   3.45788      0.864000      9.405483E-02  6.346964E-02  1.134668E-01  1.109478E+01
   3.48312      0.864000      9.106224E-02  6.129373E-02  1.097691E-01  1.073913E+01
   3.50836      0.864000      8.808952E-02  5.913061E-02  1.060952E-01  1.039812E+01
   3.53360      0.864000      8.526360E-02  5.721559E-02  1.026816E-01  1.006646E+01
   3.55884      0.864000      8.254957E-02  5.530056E-02  9.936088E-02  9.745718E+00
   3.58408      0.864000      7.994743E-02  5.338554E-02  9.613328E-02  9.435894E+00
   3.60932      0.864000      7.736485E-02  5.147691E-02  9.292574E-02  9.138964E+00
   3.63456      0.864000      7.490824E-02  4.979018E-02  8.994613E-02  8.850289E+00
   3.65980      0.864000      7.255017E-02  4.810345E-02  8.704866E-02  8.571231E+00
   3.68504      0.864000      7.029065E-02  4.641673E-02  8.423353E-02  8.301790E+00
   3.71028      0.864000      6.805056E-02  4.473110E-02  8.143556E-02  8.043700E+00
   3.73552      0.864000      6.591841E-02  4.324361E-02  7.883684E-02  7.792917E+00
   3.76076      0.864000      6.387317E-02  4.175612E-02  7.631091E-02  7.550615E+00
   3.78600      0.864000      6.191484E-02  4.026862E-02  7.385803E-02  7.316793E+00
   3.81124      0.864000      5.997597E-02  3.877784E-02  7.142015E-02  7.092973E+00
   3.83648      0.864000      5.812941E-02  3.746368E-02  6.915602E-02  6.875637E+00
   3.86172      0.864000      5.635963E-02  3.614952E-02  6.695667E-02  6.665793E+00
   3.88696      0.864000      5.466663E-02  3.483537E-02  6.482240E-02  6.463442E+00
   3.91220      0.864000      5.299331E-02  3.351428E-02  6.270166E-02  6.269911E+00
   3.93744      0.864000      5.139870E-02  3.235037E-02  6.073197E-02  6.082155E+00
   3.96268      0.864000      4.987208E-02  3.118645E-02  5.882023E-02  5.901036E+00
   3.98792      0.864000      4.841347E-02  3.002254E-02  5.696681E-02  5.726552E+00
   4.01316      0.864000      4.702287E-02  2.885863E-02  5.517219E-02  5.558703E+00
   4.03840      0.864000      4.560326E-02  2.781442E-02  5.341628E-02  5.398332E+00
   4.06364      0.864000      4.429198E-02  2.678014E-02  5.175863E-02  5.242704E+00
   4.08888      0.864000      4.304114E-02  2.574586E-02  5.015365E-02  5.092972E+00
   4.11412      0.864000      4.185072E-02  2.471157E-02  4.860190E-02  4.949136E+00
   4.13936      0.864000      4.063727E-02  2.377615E-02  4.708177E-02  4.811948E+00
   4.16460      0.864000      3.951745E-02  2.285305E-02  4.564965E-02  4.679026E+00
   4.18984      0.864000      3.845157E-02  2.192995E-02  4.426563E-02  4.551366E+00
   4.21508      0.864000      3.743961E-02  2.100685E-02  4.293032E-02  4.428969E+00
   4.24032      0.864000      3.641015E-02  2.016418E-02  4.162083E-02  4.312501E+00
   4.26556      0.864000      3.546140E-02  1.933569E-02  4.039034E-02  4.199901E+00
   4.29080      0.864000      3.456106E-02  1.850720E-02  3.920438E-02  4.092026E+00
   4.31604      0.864000      3.370912E-02  1.767871E-02  3.806365E-02  3.988873E+00
   4.34128      0.864000      3.284483E-02  1.691438E-02  3.694427E-02  3.891028E+00
   4.36652      0.864000      3.204989E-02  1.616553E-02  3.589596E-02  3.796730E+00
   4.39176      0.864000      3.129871E-02  1.541668E-02  3.488959E-02  3.706701E+00
   4.41700      0.864000      3.059128E-02  1.466784E-02  3.392598E-02  3.620941E+00
   4.44224      0.864000      2.987635E-02  1.396883E-02  3.298067E-02  3.539956E+00
   4.46748      0.864000      2.922078E-02  1.328601E-02  3.209941E-02  3.462263E+00
   4.49272      0.864000      2.860510E-02  1.260319E-02  3.125847E-02  3.388462E+00
   4.51796      0.864000      2.802932E-02  1.192037E-02  3.045879E-02  3.318555E+00
   4.54320      0.864000      2.745069E-02  1.127485E-02  2.967596E-02  3.252967E+00
   4.56844      0.864000      2.692257E-02  1.064555E-02  2.895086E-02  3.190480E+00
   4.59368      0.864000      2.643121E-02  1.001626E-02  2.826542E-02  3.131581E+00
   4.61892      0.864000      2.597662E-02  9.386956E-03  2.762064E-02  3.076270E+00
   4.64416      0.864000      2.552370E-02  8.784153E-03  2.699297E-02  3.024882E+00
   4.66940      0.864000      2.511341E-02  8.196589E-03  2.641718E-02  2.976477E+00
   4.69464      0.864000      2.473744E-02  7.609026E-03  2.588123E-02  2.931421E+00
   4.71988      0.864000      2.439580E-02  7.021462E-03  2.538614E-02  2.889715E+00
   4.74512      0.864000      2.406031E-02  6.452069E-03  2.491039E-02  2.851541E+00
   4.77036      0.864000      2.376025E-02  5.894341E-03  2.448046E-02  2.816346E+00
   4.79560      0.864000      2.349278E-02  5.336613E-03  2.409129E-02  2.784330E+00
   4.82084      0.864000      2.325789E-02  4.778885E-03  2.374379E-02  2.755495E+00
   4.84608      0.864000      2.299761E-02  4.236690E-03  2.338460E-02  2.730319E+00
   4.87132      0.864000      2.280851E-02  3.707104E-03  2.310781E-02  2.707674E+00
   4.89656      0.864000      2.264463E-02  3.177517E-03  2.286648E-02  2.688049E+00
